0 0 600	888
0 1 637	930
0 2 656	948
0 3 645	938
0 4 673	965
0 5 653	945
0 6 693	993
0 7 698	994
0 8 674	969
0 9 648	946
0 10	677	973
0 11	680	974
0 12	693	988
0 13	692	985
0 14	693	985
0 15	689	983
