0 1435.03
0 1435.03
1 1325.99
1 1325.99
2 1296.67
2 1296.67
3 1247.29
3 1247.29
4 1135.79
4 -1
5 1055.26
5 -1
6 1313.97
6 1313.97
7 1357.12
7 1357.12
8 1422.03
8 1422.03
9 1402.69
9 1402.69
10 1213.51
10 1213.51
11 1199.7
11 1199.7
12 1226.05
12 1226.05
13 1297.16
13 1297.16
14 1432.17
14 1432.17
15 1163.36
15 1163.36
16 1369.97
16 -1
17 1311.73
17 1311.73
18 797.867
18 -1
19 1116.74
19 1116.74
20 1401.69
20 -1
21 1295.9
21 1295.9
22 1303.04
22 1303.04
23 1413.1
23 1413.1
24 1113.64
24 1113.64
25 1225.04
25 1225.04
26 953.463
26 953.463
27 1120.14
27 1120.14
28 997.462
28 997.462
29 1127.97
29 1127.97
30 1208.26
30 1208.26
31 1168.42
31 1168.42
32 1382.82
32 1382.82
33 1348.42
33 1348.42
34 1443.14
34 1443.14
35 1498.15
35 1498.15
36 1695.73
36 -1
37 1216.28
37 1216.28
38 1349.21
38 1349.21
39 1447.41
39 1447.41
40 1306.32
40 1306.32
41 1160.83
41 1160.83
42 1221.46
42 1221.46
43 1387.58
43 1387.58
44 1336.98
44 1336.98
45 1272.9
45 1272.9
46 1313.66
46 1313.66
47 1305.83
47 1305.83
48 1433.29
48 1433.29
49 1606.31
49 1606.31
50 1623
50 -1
51 1455.17
51 -1
52 1458.33
52 1458.33
53 1572.02
53 -1
54 1367.42
54 -1
55 1597.04
55 -1
