0 0 0.156708
0 1 0.0895415
0 2 0.0748429
0 3 0.0726385
0 4 0.0744926
0 5 0.0695441
0 6 0.080486
0 7 0.0618226
0 8 0.0726862
0 9 0.0834463
0 10 0.0740846
0 11 0.0700266
0 12 0.0721741
0 13 0.0699205
0 14 0.0765232
0 15 0.0931312
