0 0 0.165446
0 1 0.10506
0 2 0.678998
0 3 0.0751924
0 4 0.0798216
0 5 0.0759806
0 6 0.0671412
0 7 0.0693108
0 8 0.659855
0 9 0.0880298
0 10 0.102961
0 11 0.0749739
0 12 0.0723931
0 13 0.110251
0 14 0.0742012
0 15 0.106169
