16
1.76471 1.97969
9.43978 9.59391
16.2745 16.3959
22.549 22.6904
26.8627 26.9543
32.8571 32.9442
38.0672 38.4264
43.7255 44.4162
46.0224 46.9543
47.9832 49.0863
51.1204 52.5381
54.1457 55.8883
58.1793 60.2538
60.8683 62.8934
63.3333 65.4315
66.4146 68.1726
17
2.08875 2.25937
5.45524 5.60284
13.3359 13.5056
18.3091 18.4701
25.4246 25.461
25.6542 25.6636
30.4744 30.7295
36.5187 36.7072
36.9778 37.3151
41.1859 41.773
47.0008 48.0547
51.2089 52.7153
54.9579 56.8693
57.8653 60.0101
61.9204 63.8602
67.4292 68.4195
68.6534 69.3313
12
2.54782 2.76596
15.7842 15.8359
23.5119 23.6373
37.5134 37.7204
48.378 49.3718
51.974 53.2219
56.0291 57.8825
59.0895 61.1246
61.8439 63.6575
63.5272 65.2786
64.9044 66.4944
67.4292 68.4195
18
2.24177 2.46201
4.07804 4.1844
5.76128 5.90679
9.20428 9.35157
14.7131 14.7214
19.1507 19.2806
25.1186 25.157
32.5402 32.5532
38.7376 38.9362
44.0933 44.7112
51.7445 52.9179
54.5754 55.9574
58.2479 59.5035
59.9311 61.5299
63.1446 64.5694
66.3581 67.1023
68.0413 68.3181
66.1285 66.8997
20
1.93573 2.15805
4.00153 4.1844
5.91431 6.0081
8.13313 8.23708
10.8875 11.074
12.9533 13.2016
15.4782 15.6332
18.6151 18.5714
22.8998 23.1307
25.8072 25.7649
30.0153 29.9189
34.606 34.5795
39.1966 39.3414
44.3229 44.4073
48.9135 49.3718
56.4116 57.0719
60.6197 61.1246
63.1446 63.4549
66.7406 65.8865
68.2708 66.7984
18
2.54782 2.66464
5.07269 5.29888
7.44453 7.52786
12.4943 12.695
17.85 17.8622
23.7414 23.8399
29.5562 29.615
35.3711 35.5927
39.6557 39.848
40.2678 40.5572
43.4813 44.1033
48.0719 49.0679
51.2854 52.4113
54.7284 56.0588
57.4063 58.997
60.3137 61.7325
63.8332 65.076
68.5004 68.4195
12
3.01262 3.98936
23.0968 22.9863
29.7915 30.5851
42.2246 43.2497
71.3944 72.3784
112.997 117.338
163.208 171.796
208.158 219.288
256.934 270.58
296.146 309.207
342.531 359.233
421.911 444.086
15
2.53443 3.35613
21.184 21.7199
39.8336 40.7168
65.6561 66.6793
95.7823 99.6074
120.17 126.203
154.6 164.197
189.508 202.191
227.764 241.451
269.845 287.044
292.798 312.373
317.186 337.069
345.878 368.098
386.524 410.524
414.26 442.819
19
2.16526 2.25937
3.772 3.77913
5.53175 5.70415
8.05662 8.03445
10.1989 10.1621
13.1064 13.2016
15.5547 15.5319
18.0796 18.1662
21.5226 21.6109
25.0421 25.0557
28.8676 28.8045
33.3053 33.465
38.508 38.6322
44.0933 44.5086
49.5256 50.4863
55.4935 56.768
59.7781 61.4286
63.5272 64.9747
65.4399 66.6971
17
2.08875 2.25937
3.46595 3.57649
4.76664 4.89362
6.67942 6.81864
9.89288 9.85816
13.6419 13.8095
17.2379 17.2543
23.7414 23.9412
28.9441 28.9058
34.2999 34.4782
40.7269 41.0638
46.6947 47.3455
50.9793 52.1074
56.8707 58.3891
61.6144 63.151
64.9044 66.0892
67.7353 68.2168
17
2.01224 2.15805
5.30222 5.4002
9.9694 9.95947
14.0245 14.0122
17.697 17.7609
20.7575 20.6991
25.1951 25.157
31.316 31.2361
35.2181 35.1874
38.2785 38.3283
43.4047 43.5968
46.0826 46.4336
50.6733 51.2969
54.1163 55.0456
58.1714 58.8956
62.0735 62.9483
66.5111 66.8997
15
2.24177 2.36069
5.91431 6.0081
11.0406 11.1753
16.0138 16.1398
20.6044 20.6991
24.8125 24.9544
29.3267 29.4124
35.7536 36.0993
36.5953 36.8085
40.5738 40.9625
45.4705 46.231
50.4438 51.8034
56.7177 58.5917
62.3795 64.2655
65.8225 67.4063
13
2.01224 2.05674
7.98011 7.93313
15.0956 15.0253
21.4461 21.5096
24.583 24.4478
28.9441 29.1084
34.912 35.0861
40.1913 40.5572
45.088 45.8257
50.1377 51.4995
55.6465 57.9838
63.8332 64.5694
67.1232 67.1023
15
2.01224 2.15805
5.30222 5.4002
9.89288 10.0608
13.6419 13.6069
18.4621 18.4701
25.1186 25.0557
30.1683 30.2229
34.4529 34.5795
41.1094 41.3678
46.1591 46.8389
51.5149 52.4113
55.8761 57.2746
59.3956 60.618
63.2211 64.0628
67.2762 66.7984
