0 0 832.139 736.682
0 1 792.493 848.703
0 2 793.245 848.818
0 3 783.587 838.553
0 4 804.559 860.353
0 5 633.236 675.913
0 6 654.742 630.676
0 7 795.244 851.43
0 8 775.91 831.373
