0 112.694
1 131.377
2 116.68
3 116.092
4 127.374
5 106.567
6 126.817
7 119.605
8 111.311
9 115.885
10 123.399
11 100.483
12 130.007
13 114.625
14 137.753
15 104.387
16 106.156
17 95.662
18 107.902
19 95.4019
20 112.837
21 106.786
22 119.638
23 100.523
24 121.073
25 106.156
26 234.83
27 105.589
28 117.259
29 98.3085
30 107.479
31 93.23
32 111.411
33 99.8892
34 106.466
35 120.509
36 109.856
37 111.054
38 106.759
39 119.317
40 101.332
41 69.1049
42 90.7637
43 116.902
44 110.338
45 95.9843
46 74.5293
47 99.1404
48 109.792
49 125.436
50 97.2574
51 111.525
52 78.8827
53 89.6541
54 119.215
55 101.443
