0 385.712
1 375.615
2 354.696
3 347.262
4 406.594
5 374.375
6 368.867
7 371.812
8 379.329
9 377.975
10 342.901
11 324.312
12 349.447
13 352.417
14 398.183
15 315.937
16 349.787
17 348.438
18 343.469
19 301.877
20 343.499
21 352.848
22 361.462
23 369.898
24 320.595
25 319.934
26 282.0
27 310.447
28 286.679
29 305.467
30 331.926
31 309.881
32 368.968
33 352.267
34 379.781
35 397.906
36 396.042
37 335.156
38 359.838
39 391.415
40 341.225
41 285.629
42 317.478
43 370.29
44 354.721
45 333.979
46 323.841
47 342.902
48 377.64
49 421.494
50 385.554
51 382.364
52 360.292
53 357.331
54 377.795
55 372.054
