0 385.376
1 375.39
2 354.683
3 346.845
4 406.269
5 374.329
6 368.5
7 371.773
8 378.989
9 377.619
10 343.067
11 323.977
12 349.269
13 352.229
14 398.06
15 315.918
16 339.618
17 343.88
18 344.219
19 329.223
20 348.63
21 347.441
22 363.747
23 366.543
24 320.035
25 315.891
26 296.495
27 313.304
28 294.27
29 320.632
30 313.586
31 289.596
32 368.951
33 352.367
34 379.756
35 397.943
36 395.729
37 335.221
38 359.731
39 391.18
40 341.148
41 285.432
42 317.356
43 370.112
44 354.423
45 333.804
46 322.947
47 342.951
48 377.368
49 421.097
50 385.09
51 382.093
52 360.044
53 357.078
54 377.7
55 371.778
